问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,642,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tablePanel_Debug.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,642,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.tablePanel_Debug.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,641,12,P:System.Windows.Forms.Control.Size,,,,,"this.Size = new System.Drawing.Size(811, 978);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,640,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""uc_DebugTest"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,639,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.Controls.Add(this.tablePanel_Debug);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,639,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.tablePanel_Debug);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,639,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.tablePanel_Debug);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,639,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.tablePanel_Debug);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,638,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,638,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,638,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,638,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,638,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,637,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(8F, 15F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,633,12,T:System.Windows.Forms.ListBox,,,,,this.listboxBleDevice.SelectedIndexChanged += new System.EventHandler(this.listboxBleDevice_SelectedIndexChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,633,12,E:System.Windows.Forms.ListBox.SelectedIndexChanged,,,,,this.listboxBleDevice.SelectedIndexChanged += new System.EventHandler(this.listboxBleDevice_SelectedIndexChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,632,12,T:System.Windows.Forms.ListBox,,,,,this.listboxBleDevice.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,632,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.listboxBleDevice.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,631,12,T:System.Windows.Forms.ListBox,,,,,"this.listboxBleDevice.Size = new System.Drawing.Size(803, 473);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,631,12,P:System.Windows.Forms.Control.Size,,,,,"this.listboxBleDevice.Size = new System.Drawing.Size(803, 473);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,630,12,T:System.Windows.Forms.ListBox,,,,,"this.listboxBleDevice.Name = ""listboxBleDevice"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,630,12,P:System.Windows.Forms.Control.Name,,,,,"this.listboxBleDevice.Name = ""listboxBleDevice"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,629,12,T:System.Windows.Forms.Padding,,,,,this.listboxBleDevice.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,629,12,M:System.Windows.Forms.Padding.#ctor(System.Int32),,,,,this.listboxBleDevice.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,629,12,T:System.Windows.Forms.ListBox,,,,,this.listboxBleDevice.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,629,12,T:System.Windows.Forms.Padding,,,,,this.listboxBleDevice.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,629,12,P:System.Windows.Forms.Control.Margin,,,,,this.listboxBleDevice.Margin = new System.Windows.Forms.Padding(4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,628,12,T:System.Windows.Forms.ListBox,,,,,"this.listboxBleDevice.Location = new System.Drawing.Point(4, 65);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,628,12,P:System.Windows.Forms.Control.Location,,,,,"this.listboxBleDevice.Location = new System.Drawing.Point(4, 65);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,627,12,T:System.Windows.Forms.ListBox,,,,,this.listboxBleDevice.ItemHeight = 15;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,627,12,P:System.Windows.Forms.ListBox.ItemHeight,,,,,this.listboxBleDevice.ItemHeight = 15;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,626,12,T:System.Windows.Forms.ListBox,,,,,this.listboxBleDevice.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,626,12,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.listboxBleDevice.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,625,12,T:System.Windows.Forms.DockStyle,,,,,this.listboxBleDevice.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,625,12,T:System.Windows.Forms.DockStyle,,,,,this.listboxBleDevice.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,625,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.listboxBleDevice.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,625,12,T:System.Windows.Forms.ListBox,,,,,this.listboxBleDevice.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,625,12,T:System.Windows.Forms.DockStyle,,,,,this.listboxBleDevice.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,625,12,P:System.Windows.Forms.Control.Dock,,,,,this.listboxBleDevice.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,621,12,T:System.Windows.Forms.TextBox,,,,,this.txt_filterName.TextChanged += new System.EventHandler(this.txt_filterName_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,621,12,E:System.Windows.Forms.Control.TextChanged,,,,,this.txt_filterName.TextChanged += new System.EventHandler(this.txt_filterName_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,620,12,T:System.Windows.Forms.TextBox,,,,,this.txt_filterName.TabIndex = 35;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,620,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.txt_filterName.TabIndex = 35;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,619,12,T:System.Windows.Forms.TextBox,,,,,"this.txt_filterName.Size = new System.Drawing.Size(506, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,619,12,P:System.Windows.Forms.Control.Size,,,,,"this.txt_filterName.Size = new System.Drawing.Size(506, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,618,12,T:System.Windows.Forms.TextBox,,,,,"this.txt_filterName.Name = ""txt_filterName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,618,12,P:System.Windows.Forms.Control.Name,,,,,"this.txt_filterName.Name = ""txt_filterName"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,617,12,T:System.Windows.Forms.TextBox,,,,,"this.txt_filterName.Location = new System.Drawing.Point(169, 34);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,617,12,P:System.Windows.Forms.Control.Location,,,,,"this.txt_filterName.Location = new System.Drawing.Point(169, 34);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,T:System.Windows.Forms.TextBox,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,T:System.Windows.Forms.AnchorStyles,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,616,12,P:System.Windows.Forms.Control.Anchor,,,,,this.txt_filterName.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Left | System.Windows.Forms.AnchorStyles.Right)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,612,12,T:System.Drawing.ContentAlignment,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,612,12,T:System.Drawing.ContentAlignment,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,612,12,F:System.Drawing.ContentAlignment.MiddleRight,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,612,12,T:System.Windows.Forms.Label,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,612,12,T:System.Drawing.ContentAlignment,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,612,12,P:System.Windows.Forms.Label.TextAlign,,,,,this.label14.TextAlign = System.Drawing.ContentAlignment.MiddleRight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,611,12,T:System.Windows.Forms.Label,,,,,"this.label14.Text = ""蓝牙过滤名称:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,611,12,P:System.Windows.Forms.Label.Text,,,,,"this.label14.Text = ""蓝牙过滤名称:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,610,12,T:System.Windows.Forms.Label,,,,,this.label14.TabIndex = 34;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,610,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label14.TabIndex = 34;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,609,12,T:System.Windows.Forms.Label,,,,,"this.label14.Size = new System.Drawing.Size(105, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,609,12,P:System.Windows.Forms.Control.Size,,,,,"this.label14.Size = new System.Drawing.Size(105, 15);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,608,12,T:System.Windows.Forms.Label,,,,,"this.label14.Name = ""label14"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,608,12,P:System.Windows.Forms.Control.Name,,,,,"this.label14.Name = ""label14"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,607,12,T:System.Windows.Forms.Label,,,,,"this.label14.Location = new System.Drawing.Point(58, 39);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,607,12,P:System.Windows.Forms.Control.Location,,,,,"this.label14.Location = new System.Drawing.Point(58, 39);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,606,12,T:System.Windows.Forms.Label,,,,,this.label14.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,606,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label14.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,605,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,605,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,605,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,605,12,T:System.Windows.Forms.Label,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,605,12,T:System.Windows.Forms.AnchorStyles,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,605,12,P:System.Windows.Forms.Control.Anchor,,,,,this.label14.Anchor = System.Windows.Forms.AnchorStyles.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,597,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.num_minDb.Value = new decimal(new int[] {              70,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,597,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"this.num_minDb.Value = new decimal(new int[] {              70,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,596,12,T:System.Windows.Forms.NumericUpDown,,,,,this.num_minDb.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,596,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.num_minDb.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,595,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.num_minDb.Size = new System.Drawing.Size(506, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,595,12,P:System.Windows.Forms.Control.Size,,,,,"this.num_minDb.Size = new System.Drawing.Size(506, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,594,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.num_minDb.Name = ""num_minDb"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,594,12,P:System.Windows.Forms.Control.Name,,,,,"this.num_minDb.Name = ""num_minDb"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,589,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.num_minDb.Minimum = new decimal(new int[] {              100,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,589,12,P:System.Windows.Forms.NumericUpDown.Minimum,,,,,"this.num_minDb.Minimum = new decimal(new int[] {              100,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,584,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.num_minDb.Maximum = new decimal(new int[] {              0,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,584,12,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.num_minDb.Maximum = new decimal(new int[] {              0,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,583,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.num_minDb.Location = new System.Drawing.Point(169, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,BLE48Test1\BLE48Test1.csproj,File,BLE48Test1\UserControls\uc_DebugTest.Designer.cs,583,12,P:System.Windows.Forms.Control.Location,,,,,"this.num_minDb.Location = new System.Drawing.Point(169, 3);"
